recv,location,TagCode,day,count
17147,BeniciaRT_04,FA94,2018-12-06,355
17147,BeniciaRT_04,FAA2,2018-12-01,2
17147,BeniciaRT_04,FAA2,2018-12-02,1
17147,BeniciaRT_04,FAA2,2018-12-07,1
17147,BeniciaRT_04,FACA,2018-11-30,112
17147,BeniciaRT_04,FACA,2018-12-01,1321
17147,BeniciaRT_04,FACA,2018-12-02,1335
17147,BeniciaRT_04,FACA,2018-12-03,1316
17147,BeniciaRT_04,FACA,2018-12-04,1323
17147,BeniciaRT_04,FACA,2018-12-05,1329
17147,BeniciaRT_04,FACA,2018-12-06,1316
17148,BeniciaRT_06,FAD4,2018-11-30,101
17148,BeniciaRT_06,FAD4,2018-12-01,1201
17148,BeniciaRT_06,FAD4,2018-12-02,1199
17148,BeniciaRT_06,FAD4,2018-12-03,1204
17148,BeniciaRT_06,FAD4,2018-12-04,1207
17148,BeniciaRT_06,FAD4,2018-12-05,1201
17148,BeniciaRT_06,FAD4,2018-12-06,1202
18001,BeniciaRT_09,F9AA,2018-11-30,32
18001,BeniciaRT_09,F9AA,2018-12-01,134
18001,BeniciaRT_09,F9AA,2018-12-02,74
18001,BeniciaRT_09,F9AA,2018-12-03,44
18001,BeniciaRT_09,FA52,2018-11-30,108
18001,BeniciaRT_09,FA52,2018-12-01,1284
18001,BeniciaRT_09,FA52,2018-12-02,364
18001,BeniciaRT_09,FA52,2018-12-03,137
18001,BeniciaRT_09,FAEA,2018-11-30,2
18001,BeniciaRT_09,FAEA,2018-12-01,1
18001,BeniciaRT_09,FBAA,2018-12-02,1
18002,Bench_test_2,FAB2,2018-12-05,2
18002,Bench_test_2,FAB5,2018-11-30,104
18002,Bench_test_2,FAB5,2018-12-01,1246
18002,Bench_test_2,FAB5,2018-12-02,1266
18002,Bench_test_2,FAB5,2018-12-03,1257
18002,Bench_test_2,FAB5,2018-12-04,1237
18002,Bench_test_2,FAB5,2018-12-05,1227
18002,Bench_test_2,FAB5,2018-12-06,1228
18002,Bench_test_2,FAB5,2018-12-07,810
18003,TowerBr3,FA5A,2018-11-30,110
18003,TowerBr3,FA5A,2018-12-01,1307
18003,TowerBr3,FA5A,2018-12-02,1309
18003,TowerBr3,FA5A,2018-12-03,1306
18003,TowerBr3,FA5A,2018-12-04,1297
18003,TowerBr3,FA5A,2018-12-05,1301
18003,TowerBr3,FA5A,2018-12-06,1304
18003,TowerBr3,FADA,2018-11-30,17
18003,TowerBr3,FADA,2018-12-01,143
18003,TowerBr3,FADA,2018-12-02,95
18003,TowerBr3,FADA,2018-12-03,79
18003,TowerBr3,FADA,2018-12-04,99
18003,TowerBr3,FADA,2018-12-05,104
18003,TowerBr3,FADA,2018-12-06,143
18003,TowerBr3,FCAA,2018-11-30,9
18003,TowerBr3,FCAA,2018-12-01,144
18003,TowerBr3,FCAA,2018-12-02,94
18003,TowerBr3,FCAA,2018-12-03,116
18003,TowerBr3,FCAA,2018-12-04,94
18003,TowerBr3,FCAA,2018-12-05,180
18003,TowerBr3,FCAA,2018-12-06,218
18006,BeniciaRT_12,F9AA,2018-12-01,1
18006,BeniciaRT_12,F9AA,2018-12-02,1
18006,BeniciaRT_12,F9AA,2018-12-04,1
18006,BeniciaRT_12,F9AA,2018-12-06,1
18006,BeniciaRT_12,F9AA,2018-12-07,1
18006,BeniciaRT_12,FAA4,2018-11-30,13
18006,BeniciaRT_12,FAA4,2018-12-01,63
18006,BeniciaRT_12,FAA4,2018-12-02,70
18006,BeniciaRT_12,FAA4,2018-12-03,54
18006,BeniciaRT_12,FAA4,2018-12-04,60
18006,BeniciaRT_12,FAA4,2018-12-05,19
18006,BeniciaRT_12,FAA4,2018-12-06,56
18006,BeniciaRT_12,FAEA,2018-11-30,11
18006,BeniciaRT_12,FAEA,2018-12-01,60
18006,BeniciaRT_12,FAEA,2018-12-02,59
18006,BeniciaRT_12,FAEA,2018-12-03,45
18006,BeniciaRT_12,FAEA,2018-12-04,79
18006,BeniciaRT_12,FAEA,2018-12-05,43
18006,BeniciaRT_12,FAEA,2018-12-06,50
18006,BeniciaRT_12,FB56,2018-11-30,112
18006,BeniciaRT_12,FB56,2018-12-01,1332
18006,BeniciaRT_12,FB56,2018-12-02,1329
18006,BeniciaRT_12,FB56,2018-12-03,1325
18006,BeniciaRT_12,FB56,2018-12-04,1328
18006,BeniciaRT_12,FB56,2018-12-05,1325
18006,BeniciaRT_12,FB56,2018-12-06,1320
18007,RT_OldRiver,006D,2018-12-06,1
18007,RT_OldRiver,FA54,2018-11-30,108
18007,RT_OldRiver,FA54,2018-12-01,1273
18007,RT_OldRiver,FA54,2018-12-02,1282
18007,RT_OldRiver,FA54,2018-12-03,1331
18007,RT_OldRiver,FA54,2018-12-04,1387
18007,RT_OldRiver,FA54,2018-12-05,1392
18007,RT_OldRiver,FA54,2018-12-06,1387
18007,RT_OldRiver,FA55,2018-12-03,1
18007,RT_OldRiver,FAD4,2018-12-01,1
18008,BeniciaRT_02,F95A,2018-12-01,1
18008,BeniciaRT_02,F95A,2018-12-05,1
18008,BeniciaRT_02,FA2A,2018-11-30,31
18008,BeniciaRT_02,FA2A,2018-12-01,376
18008,BeniciaRT_02,FA2A,2018-12-02,322
18008,BeniciaRT_02,FA2A,2018-12-03,366
18008,BeniciaRT_02,FA2A,2018-12-04,311
18008,BeniciaRT_02,FA2A,2018-12-05,277
18008,BeniciaRT_02,FA2A,2018-12-06,269
18008,BeniciaRT_02,FA52,2018-12-04,1
18008,BeniciaRT_02,FAA2,2018-11-30,114
18008,BeniciaRT_02,FAA2,2018-12-01,1347
18008,BeniciaRT_02,FAA2,2018-12-02,1371
18008,BeniciaRT_02,FAA2,2018-12-03,1337
18008,BeniciaRT_02,FAA2,2018-12-04,1343
18008,BeniciaRT_02,FAA2,2018-12-05,1367
18008,BeniciaRT_02,FAA2,2018-12-06,1341
18008,BeniciaRT_02,FACA,2018-11-30,1
18008,BeniciaRT_02,FACA,2018-12-01,13
18008,BeniciaRT_02,FACA,2018-12-02,14
18008,BeniciaRT_02,FACA,2018-12-03,12
18008,BeniciaRT_02,FACA,2018-12-04,10
18008,BeniciaRT_02,FACA,2018-12-05,11
18008,BeniciaRT_02,FACA,2018-12-06,2
18008,BeniciaRT_02,FACA,2018-12-07,6
18092,GeorgSlRT_2.2,FAA4,2018-12-04,1
18092,GeorgSlRT_2.2,FB2A,2018-11-30,111
18092,GeorgSlRT_2.2,FB2A,2018-12-01,1300
18092,GeorgSlRT_2.2,FB2A,2018-12-02,1312
18092,GeorgSlRT_2.2,FB2A,2018-12-03,1313
18092,GeorgSlRT_2.2,FB2A,2018-12-04,1311
18092,GeorgSlRT_2.2,FB2A,2018-12-05,1226
18092,GeorgSlRT_2.2,FBAA,2018-11-30,105
18092,GeorgSlRT_2.2,FBAA,2018-12-01,1211
18092,GeorgSlRT_2.2,FBAA,2018-12-02,1250
18092,GeorgSlRT_2.2,FBAA,2018-12-03,1232
18092,GeorgSlRT_2.2,FBAA,2018-12-04,1247
18092,GeorgSlRT_2.2,FBAA,2018-12-05,1170
157002,TowerBr2,FA5A,2018-12-07,56
157002,TowerBr2,FA5A,2018-12-08,1358
157002,TowerBr2,FA5A,2018-12-09,1330
157002,TowerBr2,FA5A,2018-12-10,1340
157002,TowerBr2,FA5A,2018-12-11,1275
157002,TowerBr2,FA5A,2018-12-12,1301
157002,TowerBr2,FA5A,2018-12-13,1218
157002,TowerBr2,FADA,2018-12-07,59
157002,TowerBr2,FADA,2018-12-08,1373
157002,TowerBr2,FADA,2018-12-09,1345
157002,TowerBr2,FADA,2018-12-10,1330
157002,TowerBr2,FADA,2018-12-11,1267
157002,TowerBr2,FADA,2018-12-12,1306
157002,TowerBr2,FADA,2018-12-13,1139
157002,TowerBr2,FCAA,2018-12-07,59
157002,TowerBr2,FCAA,2018-12-08,1325
157002,TowerBr2,FCAA,2018-12-09,1317
157002,TowerBr2,FCAA,2018-12-10,1317
157002,TowerBr2,FCAA,2018-12-11,1171
157002,TowerBr2,FCAA,2018-12-12,1205
157002,TowerBr2,FCAA,2018-12-13,975
157003,I80-50_Br2,F96A,2018-12-07,58
157003,I80-50_Br2,F96A,2018-12-08,1386
157003,I80-50_Br2,F96A,2018-12-09,1384
157003,I80-50_Br2,F96A,2018-12-10,1327
157003,I80-50_Br2,F96A,2018-12-11,1357
157003,I80-50_Br2,F96A,2018-12-12,1328
157003,I80-50_Br2,F96A,2018-12-13,1271
157003,I80-50_Br2,FA52,2018-12-08,1
157003,I80-50_Br2,FA55,2018-12-08,132
157003,I80-50_Br2,FA55,2018-12-09,146
157003,I80-50_Br2,FA55,2018-12-10,152
157003,I80-50_Br2,FA55,2018-12-11,155
157003,I80-50_Br2,FA55,2018-12-12,274
157003,I80-50_Br2,FA55,2018-12-13,120
157003,I80-50_Br2,FA56,2018-12-07,4
157003,I80-50_Br2,FA56,2018-12-08,138
157003,I80-50_Br2,FA56,2018-12-09,121
157003,I80-50_Br2,FA56,2018-12-10,40
157003,I80-50_Br2,FA56,2018-12-11,101
157003,I80-50_Br2,FA56,2018-12-12,58
157003,I80-50_Br2,FA56,2018-12-13,66
157003,I80-50_Br2,FB52,2018-12-07,49
157003,I80-50_Br2,FB52,2018-12-08,1308
157003,I80-50_Br2,FB52,2018-12-09,1056
157003,I80-50_Br2,FB52,2018-12-10,879
157003,I80-50_Br2,FB52,2018-12-11,928
157003,I80-50_Br2,FB52,2018-12-12,801
157003,I80-50_Br2,FB52,2018-12-13,683
157004,TowerBr1,FA5A,2018-12-07,58
157004,TowerBr1,FA5A,2018-12-08,1381
157004,TowerBr1,FA5A,2018-12-09,1347
157004,TowerBr1,FA5A,2018-12-10,1380
157004,TowerBr1,FA5A,2018-12-11,1377
157004,TowerBr1,FA5A,2018-12-12,1318
157004,TowerBr1,FA5A,2018-12-13,1357
157004,TowerBr1,FADA,2018-12-07,49
157004,TowerBr1,FADA,2018-12-08,1099
157004,TowerBr1,FADA,2018-12-09,986
157004,TowerBr1,FADA,2018-12-10,1042
157004,TowerBr1,FADA,2018-12-11,764
157004,TowerBr1,FADA,2018-12-12,930
157004,TowerBr1,FADA,2018-12-13,714
157004,TowerBr1,FCAA,2018-12-07,58
157004,TowerBr1,FCAA,2018-12-08,1383
157004,TowerBr1,FCAA,2018-12-09,1355
157004,TowerBr1,FCAA,2018-12-10,1382
157004,TowerBr1,FCAA,2018-12-11,1373
157004,TowerBr1,FCAA,2018-12-12,1324
157004,TowerBr1,FCAA,2018-12-13,1352
157005,I80-50_Br3,F96A,2018-12-07,58
157005,I80-50_Br3,F96A,2018-12-08,1100
157005,I80-50_Br3,F96A,2018-12-09,777
157005,I80-50_Br3,F96A,2018-12-10,711
157005,I80-50_Br3,F96A,2018-12-11,874
157005,I80-50_Br3,F96A,2018-12-12,600
157005,I80-50_Br3,F96A,2018-12-13,208
157005,I80-50_Br3,FA55,2018-12-07,57
157005,I80-50_Br3,FA55,2018-12-08,1322
157005,I80-50_Br3,FA55,2018-12-09,1349
157005,I80-50_Br3,FA55,2018-12-10,1350
157005,I80-50_Br3,FA55,2018-12-11,1322
157005,I80-50_Br3,FA55,2018-12-12,1349
157005,I80-50_Br3,FA55,2018-12-13,1347
157005,I80-50_Br3,FA56,2018-12-07,5
157005,I80-50_Br3,FA56,2018-12-08,199
157005,I80-50_Br3,FA56,2018-12-09,164
157005,I80-50_Br3,FA56,2018-12-10,84
157005,I80-50_Br3,FA56,2018-12-11,128
157005,I80-50_Br3,FA56,2018-12-12,126
157005,I80-50_Br3,FA56,2018-12-13,105
157005,I80-50_Br3,FA56,2018-12-14,177
157005,I80-50_Br3,FB52,2018-12-07,58
157005,I80-50_Br3,FB52,2018-12-08,1341
157005,I80-50_Br3,FB52,2018-12-09,1370
157005,I80-50_Br3,FB52,2018-12-10,1369
157005,I80-50_Br3,FB52,2018-12-11,1343
157005,I80-50_Br3,FB52,2018-12-12,1370
157005,I80-50_Br3,FB52,2018-12-13,1367
17124,BlGeorg_RT2.1,006D,2018-12-09,1
17124,BlGeorg_RT2.1,FA4A,2018-12-07,50
17124,BlGeorg_RT2.1,FA4A,2018-12-08,1184
17124,BlGeorg_RT2.1,FA4A,2018-12-09,1184
17124,BlGeorg_RT2.1,FA4A,2018-12-10,1180
17124,BlGeorg_RT2.1,FA4A,2018-12-11,1187
17124,BlGeorg_RT2.1,FA4A,2018-12-12,1199
17124,BlGeorg_RT2.1,FA4A,2018-12-13,1223
17124,BlGeorg_RT2.1,FAD5,2018-12-07,14
17124,BlGeorg_RT2.1,FAD5,2018-12-08,431
17124,BlGeorg_RT2.1,FAD5,2018-12-09,324
17124,BlGeorg_RT2.1,FAD5,2018-12-10,466
17124,BlGeorg_RT2.1,FAD5,2018-12-11,654
17124,BlGeorg_RT2.1,FAD5,2018-12-12,732
17124,BlGeorg_RT2.1,FAD5,2018-12-13,672
17125,BeniciaRT_14,FA6A,2018-12-08,12
17125,BeniciaRT_14,FA6A,2018-12-09,19
17125,BeniciaRT_14,FA6A,2018-12-10,4
17125,BeniciaRT_14,FA6A,2018-12-11,36
17125,BeniciaRT_14,FA6A,2018-12-12,12
17125,BeniciaRT_14,FA6A,2018-12-13,5
17125,BeniciaRT_14,FA8A,2018-12-07,56
17125,BeniciaRT_14,FA8A,2018-12-08,1338
17125,BeniciaRT_14,FA8A,2018-12-09,1329
17125,BeniciaRT_14,FA8A,2018-12-10,1331
17125,BeniciaRT_14,FA8A,2018-12-11,1179
17125,BeniciaRT_14,FA8A,2018-12-12,1401
17125,BeniciaRT_14,FA8A,2018-12-13,1295
17125,BeniciaRT_14,FAA4,2018-12-07,7
17125,BeniciaRT_14,FAA4,2018-12-08,134
17125,BeniciaRT_14,FAA4,2018-12-09,126
17125,BeniciaRT_14,FAA4,2018-12-10,121
17125,BeniciaRT_14,FAA4,2018-12-11,84
17125,BeniciaRT_14,FAA4,2018-12-12,83
17125,BeniciaRT_14,FAA4,2018-12-13,97
17125,BeniciaRT_14,FAA4,2018-12-14,84
17126,BeniciaRT_11,F9AA,2018-12-07,21
17126,BeniciaRT_11,F9AA,2018-12-08,244
17126,BeniciaRT_11,F9AA,2018-12-09,212
17126,BeniciaRT_11,F9AA,2018-12-10,262
17126,BeniciaRT_11,F9AA,2018-12-11,231
17126,BeniciaRT_11,F9AA,2018-12-12,254
17126,BeniciaRT_11,F9AA,2018-12-13,212
17126,BeniciaRT_11,FA52,2018-12-08,4
17126,BeniciaRT_11,FA52,2018-12-09,1
17126,BeniciaRT_11,FA52,2018-12-10,5
17126,BeniciaRT_11,FA52,2018-12-11,4
17126,BeniciaRT_11,FA52,2018-12-12,5
17126,BeniciaRT_11,FA52,2018-12-13,8
17126,BeniciaRT_11,FAEA,2018-12-07,51
17126,BeniciaRT_11,FAEA,2018-12-08,1032
17126,BeniciaRT_11,FAEA,2018-12-09,1135
17126,BeniciaRT_11,FAEA,2018-12-10,1192
17126,BeniciaRT_11,FAEA,2018-12-11,1142
17126,BeniciaRT_11,FAEA,2018-12-12,1170
17126,BeniciaRT_11,FAEA,2018-12-13,1183
17126,BeniciaRT_11,FB56,2018-12-07,25
17126,BeniciaRT_11,FB56,2018-12-08,373
17126,BeniciaRT_11,FB56,2018-12-09,310
17126,BeniciaRT_11,FB56,2018-12-10,336
17126,BeniciaRT_11,FB56,2018-12-11,320
17126,BeniciaRT_11,FB56,2018-12-12,442
17126,BeniciaRT_11,FB56,2018-12-13,344
17127,BeniciaRT_13,F95A,2018-12-08,17
17127,BeniciaRT_13,F95A,2018-12-09,7
17127,BeniciaRT_13,F95A,2018-12-10,11
17127,BeniciaRT_13,F95A,2018-12-11,11
17127,BeniciaRT_13,F95A,2018-12-12,19
17127,BeniciaRT_13,F95A,2018-12-13,23
17127,BeniciaRT_13,FA8A,2018-12-08,10
17127,BeniciaRT_13,FA8A,2018-12-09,6
17127,BeniciaRT_13,FA8A,2018-12-10,20
17127,BeniciaRT_13,FA8A,2018-12-11,5
17127,BeniciaRT_13,FA8A,2018-12-12,8
17127,BeniciaRT_13,FA8A,2018-12-13,13
17127,BeniciaRT_13,FA8A,2018-12-14,6
17127,BeniciaRT_13,FAA4,2018-12-07,57
17127,BeniciaRT_13,FAA4,2018-12-08,1359
17127,BeniciaRT_13,FAA4,2018-12-09,1359
17127,BeniciaRT_13,FAA4,2018-12-10,1363
17127,BeniciaRT_13,FAA4,2018-12-11,1288
17127,BeniciaRT_13,FAA4,2018-12-12,1368
17127,BeniciaRT_13,FAA4,2018-12-13,1394
17127,BeniciaRT_13,FB56,2018-12-07,2
17127,BeniciaRT_13,FB56,2018-12-08,22
17127,BeniciaRT_13,FB56,2018-12-09,26
17127,BeniciaRT_13,FB56,2018-12-10,56
17127,BeniciaRT_13,FB56,2018-12-11,18
17127,BeniciaRT_13,FB56,2018-12-12,6
17127,BeniciaRT_13,FB56,2018-12-13,13
17128,BeniciaRT_01,006F,2018-12-12,1
17128,BeniciaRT_01,FA2A,2018-12-07,54
17128,BeniciaRT_01,FA2A,2018-12-08,1276
17128,BeniciaRT_01,FA2A,2018-12-09,1279
17128,BeniciaRT_01,FA2A,2018-12-10,1281
17128,BeniciaRT_01,FA2A,2018-12-11,1283
17128,BeniciaRT_01,FA2A,2018-12-12,1231
17128,BeniciaRT_01,FA2A,2018-12-13,1309
17128,BeniciaRT_01,FAA2,2018-12-07,1
17128,BeniciaRT_01,FAA2,2018-12-08,16
17128,BeniciaRT_01,FAA2,2018-12-09,22
17128,BeniciaRT_01,FAA2,2018-12-10,31
17128,BeniciaRT_01,FAA2,2018-12-11,29
17128,BeniciaRT_01,FAA2,2018-12-12,30
17128,BeniciaRT_01,FAA2,2018-12-13,15
17130,Bench_test_1,FA2A,2018-12-08,1
17131,GeorgSlRT_2.1,006F,2018-12-13,1
17131,GeorgSlRT_2.1,FB2A,2018-12-13,1092
17131,GeorgSlRT_2.1,FBAA,2018-12-13,1299
17133,BeniciaRT_05,F95A,2018-12-08,2
17133,BeniciaRT_05,F95A,2018-12-09,2
17133,BeniciaRT_05,F95A,2018-12-10,2
17133,BeniciaRT_05,F95A,2018-12-11,4
17133,BeniciaRT_05,F95A,2018-12-12,3
17133,BeniciaRT_05,F95A,2018-12-13,4
17133,BeniciaRT_05,FA52,2018-12-09,1
17133,BeniciaRT_05,FA94,2018-12-07,56
17133,BeniciaRT_05,FA94,2018-12-08,1356
17133,BeniciaRT_05,FA94,2018-12-09,1354
17133,BeniciaRT_05,FA94,2018-12-10,1352
17133,BeniciaRT_05,FA94,2018-12-11,1353
17133,BeniciaRT_05,FA94,2018-12-12,1330
17133,BeniciaRT_05,FA94,2018-12-13,1375
17133,BeniciaRT_05,FACA,2018-12-07,33
17133,BeniciaRT_05,FACA,2018-12-08,538
17133,BeniciaRT_05,FACA,2018-12-09,573
17133,BeniciaRT_05,FACA,2018-12-10,567
17133,BeniciaRT_05,FACA,2018-12-11,589
17133,BeniciaRT_05,FACA,2018-12-12,602
17133,BeniciaRT_05,FACA,2018-12-13,484
17133,BeniciaRT_05,FAD6,2018-12-09,1
17135,I80-50_Br1,F95A,2018-12-10,1
17135,I80-50_Br1,F96A,2018-12-10,134
17135,I80-50_Br1,F96A,2018-12-11,206
17135,I80-50_Br1,F96A,2018-12-12,190
17135,I80-50_Br1,F96A,2018-12-13,158
17135,I80-50_Br1,F9AA,2018-12-12,1
17135,I80-50_Br1,F9AA,2018-12-13,1
17135,I80-50_Br1,FA55,2018-12-10,182
17135,I80-50_Br1,FA55,2018-12-11,174
17135,I80-50_Br1,FA55,2018-12-12,188
17135,I80-50_Br1,FA55,2018-12-13,428
17135,I80-50_Br1,FA56,2018-12-10,724
17135,I80-50_Br1,FA56,2018-12-11,1348
17135,I80-50_Br1,FA56,2018-12-12,1369
17135,I80-50_Br1,FA56,2018-12-13,1370
17135,I80-50_Br1,FA5A,2018-12-14,1
17135,I80-50_Br1,FA6A,2018-12-11,2
17135,I80-50_Br1,FA6A,2018-12-14,1
17135,I80-50_Br1,FA96,2018-12-14,1
17135,I80-50_Br1,FAD4,2018-12-10,1
17135,I80-50_Br1,FAD4,2018-12-13,1
17135,I80-50_Br1,FAD4,2018-12-14,1
17135,I80-50_Br1,FAD5,2018-12-12,1
17135,I80-50_Br1,FAD6,2018-12-13,1
17135,I80-50_Br1,FB52,2018-12-10,323
17135,I80-50_Br1,FB52,2018-12-11,712
17135,I80-50_Br1,FB52,2018-12-12,668
17135,I80-50_Br1,FB52,2018-12-13,577
17135,I80-50_Br1,FB56,2018-12-11,1
17135,I80-50_Br1,FB56,2018-12-12,1
17135,I80-50_Br1,FCAA,2018-12-10,1
17135,I80-50_Br1,FCAA,2018-12-12,1
17136,BlGeorg_RT1.1,FA55,2018-12-13,1
17136,BlGeorg_RT1.1,FAB5,2018-12-09,1
17136,BlGeorg_RT1.1,FB54,2018-12-12,1
17136,BlGeorg_RT1.1,FB55,2018-12-07,29
17136,BlGeorg_RT1.1,FB55,2018-12-08,755
17136,BlGeorg_RT1.1,FB55,2018-12-09,747
17136,BlGeorg_RT1.1,FB55,2018-12-10,817
17136,BlGeorg_RT1.1,FB55,2018-12-11,1014
17136,BlGeorg_RT1.1,FB55,2018-12-12,781
17136,BlGeorg_RT1.1,FB55,2018-12-13,772
17136,BlGeorg_RT1.1,FB6A,2018-12-07,36
17136,BlGeorg_RT1.1,FB6A,2018-12-08,718
17136,BlGeorg_RT1.1,FB6A,2018-12-09,739
17136,BlGeorg_RT1.1,FB6A,2018-12-10,659
17136,BlGeorg_RT1.1,FB6A,2018-12-11,676
17136,BlGeorg_RT1.1,FB6A,2018-12-12,679
17136,BlGeorg_RT1.1,FB6A,2018-12-13,801
17137,BeniciaRT_10,F9AA,2018-12-13,1415
17137,BeniciaRT_10,FA52,2018-12-12,109
17137,BeniciaRT_10,FA52,2018-12-13,218
17137,BeniciaRT_10,FAEA,2018-12-12,57
17137,BeniciaRT_10,FAEA,2018-12-13,183
17137,BeniciaRT_10,FAEA,2018-12-14,172
17138,BeniciaRT_16,FA6A,2018-12-08,10
17138,BeniciaRT_16,FA6A,2018-12-09,14
17138,BeniciaRT_16,FA6A,2018-12-10,4
17138,BeniciaRT_16,FA6A,2018-12-11,13
17138,BeniciaRT_16,FA6A,2018-12-12,12
17138,BeniciaRT_16,FA6A,2018-12-13,7
17138,BeniciaRT_16,FAD2,2018-12-07,58
17138,BeniciaRT_16,FAD2,2018-12-08,1403
17138,BeniciaRT_16,FAD2,2018-12-09,1408
17138,BeniciaRT_16,FAD2,2018-12-10,1405
17138,BeniciaRT_16,FAD2,2018-12-12,1350
17138,BeniciaRT_16,FAD2,2018-12-13,1411
17139,BlGeorg_RT1.2,FAD6,2018-12-13,1
17139,BlGeorg_RT1.2,FB55,2018-12-07,13
17139,BlGeorg_RT1.2,FB55,2018-12-08,508
17139,BlGeorg_RT1.2,FB55,2018-12-09,443
17139,BlGeorg_RT1.2,FB55,2018-12-10,416
17139,BlGeorg_RT1.2,FB55,2018-12-11,467
17139,BlGeorg_RT1.2,FB55,2018-12-12,509
17139,BlGeorg_RT1.2,FB55,2018-12-13,390
17139,BlGeorg_RT1.2,FB6A,2018-12-07,56
17139,BlGeorg_RT1.2,FB6A,2018-12-08,1303
17139,BlGeorg_RT1.2,FB6A,2018-12-09,1303
17139,BlGeorg_RT1.2,FB6A,2018-12-10,1284
17139,BlGeorg_RT1.2,FB6A,2018-12-11,1319
17139,BlGeorg_RT1.2,FB6A,2018-12-12,1276
17139,BlGeorg_RT1.2,FB6A,2018-12-13,1369
17140,GeorgSlRT_1.2,FB54,2018-12-07,55
17140,GeorgSlRT_1.2,FB54,2018-12-08,1343
17140,GeorgSlRT_1.2,FB54,2018-12-09,1332
17140,GeorgSlRT_1.2,FB54,2018-12-10,1329
17140,GeorgSlRT_1.2,FB54,2018-12-11,1345
17140,GeorgSlRT_1.2,FB54,2018-12-12,1319
17140,GeorgSlRT_1.2,FB54,2018-12-13,1387
17141,BeniciaRT_15,FA6A,2018-12-07,61
17141,BeniciaRT_15,FA6A,2018-12-08,1297
17141,BeniciaRT_15,FA6A,2018-12-09,1308
17141,BeniciaRT_15,FA6A,2018-12-10,1328
17141,BeniciaRT_15,FA6A,2018-12-11,1259
17141,BeniciaRT_15,FA6A,2018-12-12,1351
17141,BeniciaRT_15,FA6A,2018-12-13,1370
17141,BeniciaRT_15,FA8A,2018-12-10,1
17141,BeniciaRT_15,FA8A,2018-12-11,5
17141,BeniciaRT_15,FA8A,2018-12-13,4
17141,BeniciaRT_15,FA8A,2018-12-14,1
17141,BeniciaRT_15,FAD2,2018-12-08,6
17141,BeniciaRT_15,FAD2,2018-12-09,9
17141,BeniciaRT_15,FAD2,2018-12-10,1
17141,BeniciaRT_15,FAD2,2018-12-11,10
17141,BeniciaRT_15,FAD2,2018-12-12,19
17141,BeniciaRT_15,FAD2,2018-12-13,10
17142,GeorgSlRT_1.1,F9AA,2018-12-14,1
17142,GeorgSlRT_1.1,FB54,2018-12-07,48
17142,GeorgSlRT_1.1,FB54,2018-12-08,1259
17142,GeorgSlRT_1.1,FB54,2018-12-09,1246
17142,GeorgSlRT_1.1,FB54,2018-12-10,1265
17142,GeorgSlRT_1.1,FB54,2018-12-11,1293
17142,GeorgSlRT_1.1,FB54,2018-12-12,1262
17142,GeorgSlRT_1.1,FB54,2018-12-13,1282
17143,BeniciaRT_07,FAB2,2018-12-14,1
17143,BeniciaRT_07,FAD4,2018-12-08,2
17143,BeniciaRT_07,FAD4,2018-12-09,16
17143,BeniciaRT_07,FAD4,2018-12-10,3
17143,BeniciaRT_07,FAD4,2018-12-11,4
17143,BeniciaRT_07,FAD4,2018-12-12,9
17143,BeniciaRT_07,FAD4,2018-12-13,7
17143,BeniciaRT_07,FAD6,2018-12-07,56
17143,BeniciaRT_07,FAD6,2018-12-08,1330
17143,BeniciaRT_07,FAD6,2018-12-09,1334
17143,BeniciaRT_07,FAD6,2018-12-10,1332
17143,BeniciaRT_07,FAD6,2018-12-11,1136
17143,BeniciaRT_07,FAD6,2018-12-12,1282
17143,BeniciaRT_07,FAD6,2018-12-13,1362
17143,BeniciaRT_07,FB5A,2018-12-08,3
17143,BeniciaRT_07,FB5A,2018-12-09,3
17143,BeniciaRT_07,FB5A,2018-12-10,6
17143,BeniciaRT_07,FB5A,2018-12-11,5
17143,BeniciaRT_07,FB5A,2018-12-12,10
17143,BeniciaRT_07,FB5A,2018-12-13,5
17144,BlGeorg_RT2.2,006D,2018-12-13,1
17144,BlGeorg_RT2.2,FA4A,2018-12-07,7
17144,BlGeorg_RT2.2,FA4A,2018-12-08,335
17144,BlGeorg_RT2.2,FA4A,2018-12-09,283
17144,BlGeorg_RT2.2,FA4A,2018-12-10,403
17144,BlGeorg_RT2.2,FA4A,2018-12-11,441
17144,BlGeorg_RT2.2,FA4A,2018-12-12,500
17144,BlGeorg_RT2.2,FA4A,2018-12-13,443
17144,BlGeorg_RT2.2,FA52,2018-12-08,1
17144,BlGeorg_RT2.2,FAD5,2018-12-07,37
17144,BlGeorg_RT2.2,FAD5,2018-12-08,775
17144,BlGeorg_RT2.2,FAD5,2018-12-09,702
17144,BlGeorg_RT2.2,FAD5,2018-12-10,910
17144,BlGeorg_RT2.2,FAD5,2018-12-11,1256
17144,BlGeorg_RT2.2,FAD5,2018-12-12,1272
17144,BlGeorg_RT2.2,FAD5,2018-12-13,1302
17144,BlGeorg_RT2.2,FAD6,2018-12-11,1
17145,BeniciaRT_03,F95A,2018-12-07,56
17145,BeniciaRT_03,F95A,2018-12-08,1310
17145,BeniciaRT_03,F95A,2018-12-09,1309
17145,BeniciaRT_03,F95A,2018-12-10,1298
17145,BeniciaRT_03,F95A,2018-12-11,1311
17145,BeniciaRT_03,F95A,2018-12-12,1228
